ID,orderDate,title,newsletter,websiteDesign,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodRemitted,prodSecondHand,returnCustomer
12566,8/22/14,Mr,0,3,Invoice,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
12567,11/30/14,Others,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
12568,11/6/14,Mr,1,3,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0
12569,12/28/14,Mrs,0,1,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
12570,12/14/14,Mrs,1,1,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12571,1/13/15,Mr,0,1,Credit Card,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12572,6/18/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12573,10/13/14,Mr,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12574,1/18/15,Mr,1,2,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12575,9/23/14,Mr,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12577,7/5/14,Mrs,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
12578,10/23/14,Company,0,3,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
12579,1/15/15,Mr,0,1,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12580,5/9/14,Others,1,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12581,5/16/14,Others,0,2,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
12582,7/2/14,Mrs,1,1,Invoice,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12583,5/28/14,Mr,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12585,9/19/14,Mrs,0,2,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12586,7/14/14,Mrs,1,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12587,8/21/14,Mrs,0,3,Credit Card,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0
12589,6/2/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12590,12/17/14,Others,0,1,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12591,8/11/14,Mr,1,2,Invoice,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0
12592,1/14/15,Others,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
12593,5/18/14,Mrs,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12594,7/17/14,Company,1,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12597,6/22/14,Mr,1,3,Current Account,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12598,11/8/14,Mrs,0,1,Cash,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12599,11/12/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
12600,11/30/14,Mrs,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12601,5/27/14,Mrs,0,2,Cash,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1
12602,7/7/14,Mr,0,1,Invoice,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
12603,6/4/14,Company,0,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12604,7/5/14,Mrs,0,3,Credit Card,0,5,0,1,0,3,1,0,0,0,0,0,0,0,0
12606,7/12/14,Mrs,0,2,Current Account,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
12607,6/20/14,Others,0,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12609,1/1/15,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12610,6/28/14,Mr,0,1,Current Account,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
12611,4/29/14,Mr,0,2,Current Account,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
12612,1/12/15,Mrs,0,2,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
12613,5/1/14,Mrs,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12614,6/12/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12615,5/25/14,Mr,0,3,Credit Card,1,4,0,1,0,3,0,0,0,0,0,0,0,0,0
12616,1/7/15,Mrs,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12617,10/13/14,Others,1,3,Invoice,0,4,0,1,0,0,3,0,0,0,0,0,0,0,1
12619,8/21/14,Mr,1,2,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1
12620,9/19/14,Mrs,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12621,12/3/14,Mrs,1,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12622,12/1/14,Mrs,0,2,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12623,8/31/14,Others,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12624,9/14/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12625,6/15/14,Mrs,1,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1
12626,11/22/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12627,10/28/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1
12628,6/20/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12629,7/19/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12630,11/18/14,Mr,0,1,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12631,8/1/14,Mr,1,1,Invoice,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
12632,1/9/15,Mr,0,2,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12633,11/10/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12634,12/26/14,Mrs,0,2,Invoice,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0
12635,5/1/14,Company,0,1,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12636,12/3/14,Company,0,3,Invoice,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0
12638,11/26/14,Mr,0,1,Current Account,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
12639,12/24/14,Mrs,1,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12640,10/19/14,Mr,1,3,Current Account,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0
12641,12/9/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12642,8/3/14,Mrs,0,1,Current Account,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0
12643,9/28/14,Mr,0,1,Invoice,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0
12644,6/10/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12645,8/15/14,Others,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
12646,12/24/14,Mrs,0,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12647,8/10/14,Mrs,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12648,7/31/14,Mr,0,3,Current Account,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0
12649,6/7/14,Mr,0,1,Invoice,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0
12650,5/3/14,Company,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12652,10/20/14,Others,0,1,Invoice,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
12653,5/6/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12654,1/4/15,Mr,0,1,Cash,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1
12655,12/15/14,Mr,1,1,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
12656,5/8/14,Mr,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
12657,8/19/14,Mrs,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12659,11/10/14,Mr,0,1,Cash,0,5,0,0,0,1,2,0,0,0,0,0,0,0,1
12660,10/17/14,Others,0,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
12661,5/5/14,Company,0,3,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0
12662,9/23/14,Mr,1,3,Current Account,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
12663,11/6/14,Mrs,0,1,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12664,9/28/14,Mr,1,2,Current Account,1,2,0,1,0,0,3,0,0,0,0,1,0,0,1
12665,1/20/15,Mr,0,1,Invoice,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12666,11/11/14,Company,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12667,10/23/14,Mr,1,1,Invoice,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
12668,6/24/14,Mrs,0,2,Credit Card,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12669,8/23/14,Mrs,0,1,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12670,12/10/14,Others,0,1,Invoice,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1
12671,3/3/15,Mrs,0,2,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12675,6/3/14,Mrs,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12676,7/7/14,Others,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12677,7/17/14,Mrs,0,3,Cash,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0
12678,1/16/15,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12679,1/1/15,Mrs,0,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12680,7/6/14,Mrs,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12681,10/23/14,Mrs,0,2,Invoice,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
12682,1/24/15,Company,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12683,7/1/14,Company,0,1,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12684,8/31/14,Mr,0,2,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12686,11/19/14,Mr,0,2,Current Account,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
12687,7/26/14,Mr,0,2,Invoice,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0
12688,7/22/14,Company,0,1,Credit Card,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12689,9/15/14,Mr,0,2,Cash,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
12690,10/18/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12692,9/17/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12693,7/14/14,Company,0,2,Cash,0,3,0,1,0,1,0,1,0,0,0,0,0,0,1
12694,8/14/14,Others,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
12695,9/18/14,Mr,1,1,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
12696,10/6/14,Mrs,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12697,11/15/14,Mr,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12699,12/14/14,Mrs,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12700,11/17/14,Mr,0,1,Invoice,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
12703,1/6/15,Mr,0,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12704,12/11/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12705,8/19/14,Mr,0,1,Current Account,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
12706,5/23/14,Mrs,0,2,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12707,8/7/14,Mr,1,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12709,1/11/15,Mrs,0,3,Cash,0,5,0,1,0,1,1,0,0,0,0,0,0,0,1
12710,11/29/14,Mr,0,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
12711,6/16/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12712,10/10/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
12713,1/2/15,Mr,0,1,Current Account,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12714,6/11/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12716,8/31/14,Mrs,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
12717,11/16/14,Mr,1,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12719,6/11/14,Mr,0,3,Current Account,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0
12721,5/21/14,Company,0,2,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0
12723,11/9/14,Mrs,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12724,8/30/14,Mr,0,2,Cash,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0
12725,5/8/14,Mr,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
12726,12/10/14,Company,0,3,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0
12729,12/9/14,Mrs,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12730,8/15/14,Mrs,0,2,Invoice,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12731,4/30/14,Company,0,3,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0
12732,6/16/14,Company,0,2,Credit Card,1,4,0,1,0,4,0,0,0,0,0,0,0,0,0
12733,12/29/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
12734,8/4/14,Mr,1,2,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
12735,9/8/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
12736,10/13/14,Mr,0,2,Invoice,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0
12737,5/23/14,Others,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12738,6/9/14,Company,0,1,Invoice,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
12739,6/11/14,Company,0,3,Invoice,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
12740,12/26/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
12741,8/12/14,Others,1,3,Invoice,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0
12742,12/25/14,Mr,1,2,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
12744,1/12/15,Mr,0,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12745,6/28/14,Mrs,0,3,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
12746,5/31/14,Mr,1,2,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12748,11/22/14,Company,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12749,7/2/14,Mr,0,3,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1
12750,8/14/14,Mr,0,2,Invoice,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0
12751,5/6/14,Mrs,0,3,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
12752,6/5/14,Others,0,1,Cash,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12753,10/7/14,Mr,0,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
12754,12/25/14,Mrs,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
12755,12/23/14,Mrs,0,1,Credit Card,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
12756,9/20/14,Mrs,1,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12757,11/17/14,Mr,0,1,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12758,12/18/14,Mr,0,2,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
12759,11/29/14,Mrs,0,1,Credit Card,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
12760,1/1/15,Others,0,2,Invoice,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
12762,5/17/14,Company,0,1,Invoice,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
12764,12/13/14,Mrs,0,2,Current Account,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0
12765,12/4/14,Mr,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12766,8/26/14,Mr,0,3,Cash,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0
12767,10/5/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
12768,10/17/14,Others,0,1,Credit Card,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
12769,5/15/14,Mr,0,2,Current Account,0,5,0,1,0,0,0,2,0,0,0,0,0,0,1
12770,8/13/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12771,1/1/15,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12773,10/28/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12774,2/18/15,Mr,1,1,Invoice,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0
12775,8/14/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12777,6/25/14,Others,0,1,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
12778,10/1/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12779,3/5/15,Mr,0,2,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
12780,7/11/14,Others,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
12781,11/7/14,Mr,0,1,Invoice,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
12783,10/18/14,Mrs,1,3,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,0,1
12784,12/31/14,Others,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12785,9/18/14,Mrs,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
12786,1/1/15,Company,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12787,5/14/14,Mr,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12788,7/17/14,Mr,0,3,Cash,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0
12790,6/17/14,Company,0,2,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
12791,11/5/14,Mr,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12793,8/12/14,Mrs,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
12794,7/12/14,Mrs,1,2,Credit Card,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12796,11/14/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1
12797,1/6/15,Mrs,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
12798,8/29/14,Mrs,0,1,Invoice,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0
12799,9/17/14,Mrs,1,1,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
12801,7/16/14,Company,0,1,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12802,12/31/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
12803,12/26/14,Mrs,0,3,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
12804,12/21/14,Mrs,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12805,6/17/14,Mrs,0,3,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
12806,8/21/14,Mrs,0,1,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12807,8/31/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
12808,1/9/15,Mrs,1,1,Cash,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
12809,12/25/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
12810,1/7/15,Mr,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12811,12/26/14,Mrs,0,1,Current Account,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0
12812,1/9/15,Mrs,0,3,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
12815,11/17/14,Company,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12816,7/19/14,Mr,0,2,Current Account,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
12817,10/3/14,Mr,0,3,Invoice,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0
12819,10/4/14,Others,0,1,Invoice,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0
12820,9/18/14,Company,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12822,9/23/14,Mr,0,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12823,10/21/14,Others,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12824,12/4/14,Mrs,0,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1
12825,1/7/15,Mr,1,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12826,6/18/14,Mr,0,1,Invoice,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0
12827,11/14/14,Mr,0,2,Cash,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
12828,7/12/14,Mr,0,3,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
12829,8/12/14,Others,0,1,Invoice,0,4,0,0,0,1,2,0,0,0,0,0,0,0,1
12830,4/30/14,Mrs,1,1,Invoice,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0
12831,12/29/14,Mr,0,1,Cash,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
12832,10/11/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12833,5/25/14,Mrs,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12834,8/29/14,Mrs,0,1,Cash,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
12835,6/2/14,Company,0,1,Invoice,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
12836,1/2/15,Mr,0,1,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1
12838,10/7/14,Others,1,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12839,7/4/14,Company,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
12840,6/24/14,Mr,0,2,Invoice,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0
12841,11/10/14,Others,1,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12842,7/11/14,Company,0,3,Invoice,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
12845,11/14/14,Company,0,2,Cash,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0
12847,10/17/14,Mr,0,1,Cash,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12848,5/23/14,Mr,0,3,Cash,0,4,0,1,0,2,1,0,0,0,0,0,0,0,1
12850,1/6/15,Others,0,3,Cash,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1
12851,12/11/14,Mr,0,1,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,5/31/14,Mrs,0,1,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12853,6/14/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
12855,11/29/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
12856,11/13/14,Others,1,1,Invoice,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0
12857,7/9/14,Mr,0,1,Current Account,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0
12858,1/4/15,Others,0,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
12859,10/16/14,Others,0,3,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
12860,11/13/14,Mrs,0,1,Credit Card,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1
12862,7/27/14,Company,1,1,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12863,9/9/14,Mrs,0,3,Current Account,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
12864,6/28/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12865,10/7/14,Mr,0,1,Invoice,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
12866,4/29/14,Others,0,2,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
12867,12/26/14,Company,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12868,10/13/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12869,6/28/14,Mr,1,1,Cash,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
12870,12/27/14,Others,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
12871,8/27/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12872,6/25/14,Mr,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12873,1/8/15,Mrs,0,1,Current Account,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
12874,12/3/14,Mr,1,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
12875,7/6/14,Mrs,0,3,Current Account,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
12876,10/7/14,Mrs,0,1,Invoice,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1
12877,11/9/14,Mr,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12878,10/9/14,Mr,0,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12879,11/4/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
12880,12/3/14,Mr,0,1,Cash,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0
